jira_date,jira_id,jira_policy,jira_offender,jira_status
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550510,Dangerous driving,Driver,NAN
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550511,Account sharing,DP,NAN
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550512,Dangerous driving,Driver,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550513,IPC,Driver,NAN
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550514,Dangerous driving,Driver,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550515,Account sharing,DP,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550516,Account sharing,Driver,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550517,Account sharing,Driver,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550518,IPC,Driver,Rejected
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550519,Dangerous driving,Driver,NAN
02-18-2025,https://jira.uberinternal.com/browse/DACT-6550520,Dangerous driving,Driver,Rejected
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550521,Account sharing,DP,Rejected
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550522,Account sharing,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550523,Account sharing,DP,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550524,SIPC,Driver,Escalated
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550525,Dangerous driving,Driver,Escalated
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550526,Dangerous driving,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550527,Dangerous driving,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550528,IPC,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550529,IPC,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550530,Dangerous driving,Driver,Escalated
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550531,Dangerous driving,Driver,Escalated
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550532,Dangerous driving,Driver,NAN
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550533,Dangerous driving,Driver,Rejected
02-19-2025,https://jira.uberinternal.com/browse/DACT-6550534,SIPC,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550535,Account sharing,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550536,IPC,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550537,SIPC,Driver,Escalated
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550538,IPC,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550539,IPC,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550540,Dangerous driving,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550541,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550542,Account sharing,DP,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550543,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550544,Dangerous driving,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550545,Dangerous driving,Driver,Escalated
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550546,Wrong vehicle,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550547,Dangerous driving,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550548,IPC,Driver,Escalated
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550549,SIPC,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550550,SIPC,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550551,IPC,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550552,Dangerous driving,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550553,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550554,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550555,IPC,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550556,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550557,Dangerous driving,Driver,NAN
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550558,Dangerous driving,Driver,Rejected
02-20-2025,https://jira.uberinternal.com/browse/DACT-6550559,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550560,Account sharing,DP,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550561,Account sharing,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550562,IPC,Rider,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550563,IPC,Rider,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550564,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550565,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550566,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550567,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550568,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550569,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550570,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550571,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550572,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550573,Dangerous driving,Driver,Rejected
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550574,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550575,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550576,Dangerous driving,Driver,NAN
02-21-2025,https://jira.uberinternal.com/browse/DACT-6550577,Wrong vehicle,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550578,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550579,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550580,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550581,Account sharing,DP,Escalated
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550582,Account sharing,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550583,Extra Passenger,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550584,SIPC,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550585,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550586,IPC,Rider,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550587,IPC,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550588,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550589,Dangerous driving,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550590,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550591,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550592,Dangerous driving,Driver,Escalated
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550593,Dangerous driving,Driver,Escalated
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550594,Dangerous driving,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550595,Dangerous driving,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550596,Dangerous driving,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550597,IPC,Driver,NAN
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550598,Dangerous driving,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550599,Dangerous driving,Driver,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550600,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550601,Account sharing,DP,Rejected
02-22-2025,https://jira.uberinternal.com/browse/DACT-6550602,Dangerous driving,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550603,Account sharing,DP,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550604,Account sharing,Driver,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550605,Account sharing,DP,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550606,Account sharing,DP,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550607,Dangerous driving,Driver,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550608,Dangerous driving,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550609,Dangerous driving,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550610,Dangerous driving,Driver,Escalated
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550611,Dangerous driving,Driver,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550612,Dangerous driving,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550613,Dangerous driving,Driver,Rejected
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550614,Dangerous driving,Driver,Escalated
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550615,IPC,Rider,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550616,SIPC,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550617,IPC,Driver,NAN
02-25-2025,https://jira.uberinternal.com/browse/DACT-6550618,Dangerous driving,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550619,Account sharing,Driver,Rejected
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550620,IPC,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550621,IPC,Rider,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550622,IPC,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550623,Dangerous driving,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550624,Dangerous driving,Driver,Escalated
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550625,Dangerous driving,Driver,Escalated
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550626,Dangerous driving,Driver,Rejected
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550627,Dangerous driving,Driver,Escalated
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550628,Dangerous driving,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550629,IPC,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550630,IPC,Driver,NAN
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550631,Account sharing,DP,Rejected
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550632,Dangerous driving,Driver,Rejected
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550633,Account sharing,DP,Rejected
02-26-2025,https://jira.uberinternal.com/browse/DACT-6550634,Account sharing,DP,Rejected
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550635,Account sharing,DP,Rejected
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550636,Account sharing,DP,Rejected
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550637,Account sharing,DP,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550638,Account sharing,DP,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550639,IPC,Driver,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550640,Dangerous driving,Driver,Rejected
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550641,Dangerous driving,Driver,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550642,Dangerous driving,Driver,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550643,Dangerous driving,Driver,Escalated
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550644,Dangerous driving,Driver,Rejected
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550645,Dangerous driving,Driver,Escalated
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550646,Dangerous driving,Driver,NAN
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550647,Dangerous driving,Driver,Escalated
02-27-2025,https://jira.uberinternal.com/browse/DACT-6550648,Dangerous driving,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550649,Account sharing,DP,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550650,Account sharing,DP,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550651,Account sharing,DP,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550652,IPC,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550653,IPC,Driver,NAN
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550654,IPC,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550655,IPC,Driver,NAN
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550656,SIPC,Driver,Escalated
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550657,SIPC,Driver,NAN
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550658,Dangerous driving,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550659,Dangerous driving,Driver,NAN
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550660,Dangerous driving,Driver,NAN
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550661,Dangerous driving,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550662,Dangerous driving,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550663,Dangerous driving,Driver,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550664,Account sharing,DP,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550665,Account sharing,DP,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550666,IPC,Rider,Rejected
02-28-2025,https://jira.uberinternal.com/browse/DACT-6550667,Dangerous driving,Driver,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550668,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550669,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550670,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550671,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550672,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550673,Account sharing,DP,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550674,IPC,Rider,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550675,IPC,Rider,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550676,IPC,Driver,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550677,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550678,Wrong vehicle,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550679,Account sharing,DP,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550680,Dangerous driving,Driver,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550681,Dangerous driving,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550682,Dangerous driving,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550683,Dangerous driving,Driver,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550684,Dangerous driving,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550685,Dangerous driving,Driver,NAN
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550686,Dangerous driving,Driver,Escalated
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550687,Dangerous driving,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550688,IPC,Rider,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550689,SIPC,Driver,Escalated
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550690,IPC,Driver,Rejected
03-01-2025,https://jira.uberinternal.com/browse/DACT-6550691,Dangerous driving,Driver,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550692,Account sharing,DP,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550693,Account sharing,DP,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550694,Account sharing,DP,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550695,SIPC,Driver,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550696,SIPC,Driver,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550697,IPC,Driver,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550698,IPC,Rider,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550699,Dangerous driving,Driver,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550700,Dangerous driving,Driver,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550701,Dangerous driving,Driver,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550702,IPC,Driver,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550703,Dangerous driving,Driver,Rejected
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550704,Dangerous driving,Driver,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550705,IPC,Rider,NAN
03-04-2025,https://jira.uberinternal.com/browse/DACT-6550706,Dangerous driving,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550707,Account sharing,DP,Rejected
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550708,Account sharing,DP,Rejected
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550709,SIPC,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550710,Wrong vehicle,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550711,Dangerous driving,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550712,Dangerous driving,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550713,Dangerous driving,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550714,Dangerous driving,Driver,NAN
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550715,Dangerous driving,Driver,Rejected
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550716,Dangerous driving,Driver,Rejected
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550717,Dangerous driving,Driver,Rejected
03-05-2025,https://jira.uberinternal.com/browse/DACT-6550718,IPC,Driver,NAN
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550719,Account sharing,DP,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550720,Account sharing,DP,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550721,Account sharing,DP,NAN
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550722,Account sharing,DP,NAN
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550723,Account sharing,DP,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550724,Account sharing,DP,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550725,Dangerous driving,Driver,NAN
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550726,IPC,Rider,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550727,Dangerous driving,Driver,NAN
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550728,Dangerous driving,Driver,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550729,Wrong vehicle,Driver,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550730,Wrong vehicle,Driver,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550731,IPC,Driver,Rejected
03-06-2025,https://jira.uberinternal.com/browse/DACT-6550732,Dangerous driving,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550733,Account sharing,Driver,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550734,Account sharing,DP,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550735,Dangerous driving,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550736,Dangerous driving,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550737,Dangerous driving,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550738,Dangerous driving,Driver,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550739,Dangerous driving,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550740,Dangerous driving,Driver,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550741,IPC,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550742,IPC,Driver,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550743,IPC,Rider,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550744,IPC,Driver,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550745,IPC,Rider,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550746,Dangerous driving,Driver,Escalated
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550747,Wrong vehicle,Driver,Rejected
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550748,Account sharing,DP,NAN
03-07-2025,https://jira.uberinternal.com/browse/DACT-6550749,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550750,IPC,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550751,Dangerous driving,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550752,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550753,Dangerous driving,Driver,Escalated
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550754,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550755,Dangerous driving,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550756,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550757,Dangerous driving,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550758,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550759,Dangerous driving,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550760,Account sharing,DP,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550761,Account sharing,DP,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550762,Account sharing,DP,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550763,Account sharing,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550764,Account sharing,DP,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550765,Account sharing,DP,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550766,Dangerous driving,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550767,Account sharing,Driver,Rejected
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550768,Dangerous driving,Driver,NAN
03-08-2025,https://jira.uberinternal.com/browse/DACT-6550769,Dangerous driving,Driver,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550770,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550771,SIPC,Driver,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550772,IPC,Driver,Escalated
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550773,Street hail,Driver,Escalated
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550774,SIPC,Driver,Escalated
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550775,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550776,Dangerous driving,Driver,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550777,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550778,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550779,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550780,Dangerous driving,Driver,Escalated
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550781,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550782,Dangerous driving,Driver,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550783,Account sharing,DP,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550784,Account sharing,DP,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550785,Account sharing,DP,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550786,Account sharing,DP,NAN
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550787,Account sharing,DP,Rejected
03-11-2025,https://jira.uberinternal.com/browse/DACT-6550788,IPC,Eater,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550789,IPC,Driver,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550790,IPC,Rider,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550791,IPC,Rider,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550792,IPC,Driver,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550793,Dangerous driving,Driver,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550794,Dangerous driving,Driver,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550795,Dangerous driving,Driver,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550796,Dangerous driving,Driver,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550797,Dangerous driving,Driver,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550798,IPC,Rider,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550799,Account sharing,DP,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550800,Account sharing,DP,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550801,Account sharing,Driver,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550802,Account sharing,DP,NAN
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550803,Dangerous driving,Driver,Rejected
03-12-2025,https://jira.uberinternal.com/browse/DACT-6550804,Dangerous driving,Driver,NAN
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550805,Account sharing,DP,NAN
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550806,Account sharing,DP,Rejected
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550807,Account sharing,DP,Rejected
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550808,Account sharing,Driver,Rejected
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550809,Account sharing,DP,Rejected
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550810,Dangerous driving,Driver,NAN
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550811,Account sharing,DP,Rejected
03-13-2025,https://jira.uberinternal.com/browse/DACT-6550812,Dangerous driving,Driver,Rejected
